customer_id,date,amount,amount2
16,2023-06-25,8558,8628
16,2023-06-26,8502,10950
16,2023-06-27,9095,15692
16,2023-06-28,8958,9965
16,2023-06-29,9155,11690
16,2023-06-30,8758,9733
16,2023-07-01,8495,11206
16,2023-07-02,8718,16944
16,2023-07-03,8863,16077
16,2023-07-04,8946,13317
16,2023-07-05,8581,15950
16,2023-07-06,8613,8731
16,2023-07-07,9174,15638
16,2023-07-08,9193,17908
16,2023-07-09,9249,12597
16,2023-07-10,9237,13590
16,2023-07-11,9109,14792
16,2023-07-12,9101,16237
16,2023-07-13,9129,18036
16,2023-07-14,8927,11154
16,2023-07-15,9174,15850
16,2023-07-16,8838,13867
16,2023-07-17,8876,15252
16,2023-07-18,8503,10993
16,2023-07-19,8485,15315
16,2023-07-20,8691,16828
16,2023-07-21,9114,10114
16,2023-07-22,8759,11220
16,2023-07-23,8466,12948
16,2023-07-24,8845,9089
16,2023-07-25,8803,11352
16,2023-07-26,8650,15552
16,2023-07-27,9189,11606
16,2023-07-28,9035,12372
16,2023-07-29,8626,16379
16,2023-07-30,8739,11269
16,2023-07-31,8699,17015
17,2023-06-01,9685,16903
17,2023-06-02,9730,14597
17,2023-06-03,8998,13282
17,2023-06-04,9312,17515
17,2023-06-05,9341,15830
17,2023-06-06,9038,17141
17,2023-06-07,9103,17834
17,2023-06-08,9649,13545
17,2023-06-09,9104,10227
17,2023-06-10,9334,13655
17,2023-06-11,9648,15480
17,2023-06-12,9345,12983
17,2023-06-13,9297,12144
17,2023-06-14,9519,17552
17,2023-06-15,9497,11323
17,2023-06-16,8993,16504
17,2023-06-17,9694,10228
17,2023-06-18,9207,17165
17,2023-06-19,9794,17690
17,2023-06-20,9584,17100
17,2023-06-21,9729,10180
17,2023-06-22,9587,13749
17,2023-06-23,9164,16996
17,2023-06-24,9371,17829
17,2023-06-25,9050,14835
17,2023-06-26,9145,15563
17,2023-06-27,9773,12952
17,2023-06-28,9432,11070
17,2023-06-29,9140,15973
17,2023-06-30,9416,12840
17,2023-07-01,9207,16457
17,2023-07-02,9269,15573
17,2023-07-03,9314,12739
17,2023-07-04,9754,18893
17,2023-07-05,9683,15619
17,2023-07-06,9630,14853
17,2023-07-07,9246,10612
17,2023-07-08,9128,16163
17,2023-07-09,9299,16282
17,2023-07-10,9614,19050
17,2023-07-11,9483,11242
17,2023-07-12,9235,11288
17,2023-07-13,9059,13156
17,2023-07-14,9130,12585
17,2023-07-15,9116,12638
17,2023-07-16,9007,10802
17,2023-07-17,9081,11211
17,2023-07-18,9672,18565
17,2023-07-19,8983,14466
17,2023-07-20,9261,17534
17,2023-07-21,9470,17842
17,2023-07-22,9723,10906
17,2023-07-23,9445,12244
17,2023-07-24,9525,15397
17,2023-07-25,9569,17253
17,2023-07-26,9651,16769
17,2023-07-27,9296,12229
17,2023-07-28,9506,17601
17,2023-07-29,9571,18320
17,2023-07-30,9344,15434
17,2023-07-31,9628,18547
18,2023-06-01,10261,18873
18,2023-06-02,10086,17168
18,2023-06-03,9700,9825
18,2023-06-04,9501,11587
18,2023-06-05,10363,15269
18,2023-06-06,9678,18661
18,2023-06-07,9840,11544
18,2023-06-08,10190,13753
18,2023-06-09,10082,20127
18,2023-06-10,9729,9777
18,2023-06-11,10221,19334
18,2023-06-12,9621,15459
18,2023-06-13,9896,12130
18,2023-06-14,9517,17980
18,2023-06-15,9493,16637
18,2023-06-16,10339,20134
18,2023-06-17,10156,13908
18,2023-06-18,9907,15481
18,2023-06-19,10198,15180
18,2023-06-20,10019,14552
18,2023-06-21,10296,12046
18,2023-06-22,9691,11936
18,2023-06-23,9691,13296
18,2023-06-24,10107,13489
18,2023-06-25,9969,13311
18,2023-06-26,10096,15487
18,2023-06-27,9782,19357
18,2023-06-28,9626,19020
18,2023-06-29,9784,17155
18,2023-06-30,10386,12459
18,2023-07-01,9610,19041
18,2023-07-02,9664,13393
18,2023-07-03,9629,11455
18,2023-07-04,10095,15003
18,2023-07-05,10345,11060
18,2023-07-06,10320,14715
18,2023-07-07,9962,18489
18,2023-07-08,9866,10218
18,2023-07-09,10061,13128
18,2023-07-10,9649,10494
18,2023-07-11,10335,15855
18,2023-07-12,9765,12386
18,2023-07-13,9800,18874
18,2023-07-14,10344,18934
18,2023-07-15,10408,20389
18,2023-07-16,9733,11687
18,2023-07-17,9614,13980
18,2023-07-18,9666,15001
18,2023-07-19,10074,14384
18,2023-07-20,10158,19721
18,2023-07-21,9703,10456
18,2023-07-22,9787,19269
18,2023-07-23,9979,16594
18,2023-07-24,9943,19411
18,2023-07-25,9887,19134
18,2023-07-26,9988,14412
18,2023-07-27,10181,15520
18,2023-07-28,9727,14185
18,2023-07-29,9579,18837
18,2023-07-30,9633,10308
18,2023-07-31,10284,17654
19,2023-06-01,10094,19282
19,2023-06-02,10019,14005
19,2023-06-03,10345,13839
19,2023-06-04,10579,15005
19,2023-06-05,10332,15975
19,2023-06-06,10821,16200
19,2023-06-07,10625,11297
19,2023-06-08,10146,16367
19,2023-06-09,10613,19785
19,2023-06-10,10518,18155
19,2023-06-11,10228,10514
19,2023-06-12,10585,16512
19,2023-06-13,10514,15447
19,2023-06-14,10419,11520
19,2023-06-15,10704,17280
19,2023-06-16,10630,12845
19,2023-06-17,10880,14434
19,2023-06-18,10687,16790
19,2023-06-19,10686,15705
19,2023-06-20,10838,11489
19,2023-06-21,10214,17029
19,2023-06-22,10455,17465
19,2023-06-23,10489,18912
19,2023-06-24,10314,17503
19,2023-06-25,10614,14084
19,2023-06-26,10379,16714
19,2023-06-27,10183,15413
19,2023-06-28,10683,15884
19,2023-06-29,10253,14061
19,2023-06-30,10269,18609
19,2023-07-01,10116,13536
19,2023-07-02,10017,13737
19,2023-07-03,10481,14402
19,2023-07-04,10146,13469
19,2023-07-05,10086,18354
19,2023-07-06,10525,17618
19,2023-07-07,10731,15961
19,2023-07-08,10063,16775
19,2023-07-09,10232,13799
19,2023-07-10,10634,12556
19,2023-07-11,10938,14625
19,2023-07-12,10127,16567
19,2023-07-13,10689,13870
19,2023-07-14,10849,18467
19,2023-07-15,10732,21382
19,2023-07-16,10598,18331
19,2023-07-17,10042,12298
19,2023-07-18,10758,17561
19,2023-07-19,10812,13041
19,2023-07-20,10165,13317
19,2023-07-21,10094,18716
19,2023-07-22,10719,12199
19,2023-07-23,10292,16189
19,2023-07-24,10053,15464
19,2023-07-25,10367,14887
19,2023-07-26,10164,10194
19,2023-07-27,10612,12578
19,2023-07-28,10744,11932
19,2023-07-29,10123,13329
19,2023-07-30,10723,17487
19,2023-07-31,10702,10989
20,2023-06-01,11524,18222
20,2023-06-02,11240,12677
20,2023-06-03,11405,22256
20,2023-06-04,11247,17969
20,2023-06-05,10928,15614
20,2023-06-06,10644,13160
20,2023-06-07,10998,17687
20,2023-06-08,11472,19841
20,2023-06-09,10599,19479
20,2023-06-10,10619,11014
20,2023-06-11,10657,18611
20,2023-06-12,11313,14518
20,2023-06-13,11088,19208
20,2023-06-14,11406,22425
20,2023-06-15,11251,20728
20,2023-06-16,10693,18917
20,2023-06-17,11194,15709
20,2023-06-18,11190,14769
20,2023-06-19,10993,14425
20,2023-06-20,10856,15673
20,2023-06-21,11526,22776
20,2023-06-22,11110,17612
20,2023-06-23,10843,20676
20,2023-06-24,11139,14231
20,2023-06-25,10880,17848
20,2023-06-26,10579,17274
20,2023-06-27,10680,17655
20,2023-06-28,11251,18336
20,2023-06-29,11410,11519
20,2023-06-30,11339,21595
20,2023-07-01,10687,17694
20,2023-07-02,10867,15984
20,2023-07-03,11352,12529
20,2023-07-04,11515,22154
20,2023-07-05,11493,19862
20,2023-07-06,11094,20457
20,2023-07-07,11327,19087
20,2023-07-08,10916,21242
20,2023-07-09,11410,20351
20,2023-07-10,10611,10924
20,2023-07-11,10906,18009
20,2023-07-12,10611,15344
20,2023-07-13,11247,22222
20,2023-07-14,10724,12758
20,2023-07-15,10849,13654
20,2023-07-16,10628,19243
20,2023-07-17,10710,11000
20,2023-07-18,10535,14830
20,2023-07-19,11042,17623
20,2023-07-20,11413,18082
20,2023-07-21,11481,19630
20,2023-07-22,11487,14558
20,2023-07-23,11043,13773
20,2023-07-24,10648,13715
20,2023-07-25,10645,16607
20,2023-07-26,11019,17913
20,2023-07-27,11273,18309
20,2023-07-28,11261,17454
20,2023-07-29,11178,19101
20,2023-07-30,11331,22463
20,2023-07-31,11341,14705
21,2023-06-01,12096,14420
21,2023-06-02,11717,11758
21,2023-06-03,11554,15312
21,2023-06-04,11785,15151
21,2023-06-05,11917,14418
21,2023-06-06,11373,22487
21,2023-06-07,11544,17012
21,2023-06-08,12098,22581
21,2023-06-09,11958,16626
21,2023-06-10,11169,11678
21,2023-06-11,11820,21065
21,2023-06-12,11101,14454
21,2023-06-13,11835,23251
21,2023-06-14,11413,15337
21,2023-06-15,12063,13906
21,2023-06-16,11624,13424
21,2023-06-17,11856,21943
21,2023-06-18,11681,14215
21,2023-06-19,11985,22458
21,2023-06-20,11142,21606
21,2023-06-21,11974,12573
21,2023-06-22,11448,19495
21,2023-06-23,11544,19014
21,2023-06-24,11116,12878
21,2023-06-25,11788,20945
21,2023-06-26,11191,13716
21,2023-06-27,11380,18133
21,2023-06-28,11920,18390
21,2023-06-29,11585,16135
21,2023-06-30,12035,21817
21,2023-07-01,11562,19484
21,2023-07-02,11260,18756
21,2023-07-03,11143,18677
21,2023-07-04,11281,18697
21,2023-07-05,11467,15926
21,2023-07-06,11947,19389
21,2023-07-07,11989,18989
21,2023-07-08,11220,22326
21,2023-07-09,11275,13163
21,2023-07-10,12029,21475
21,2023-07-11,11183,12831
21,2023-07-12,11731,14575
21,2023-07-13,11719,20624
21,2023-07-14,11145,17851
21,2023-07-15,11459,16020
21,2023-07-16,11371,15599
21,2023-07-17,11705,12659
21,2023-07-18,11536,20451
21,2023-07-19,11690,16285
21,2023-07-20,12111,20308
21,2023-07-21,11642,22474
21,2023-07-22,11265,21120
21,2023-07-23,11587,14198
21,2023-07-24,11626,20147
21,2023-07-25,11311,17438
21,2023-07-26,11165,21235
21,2023-07-27,11974,11987
21,2023-07-28,11811,16820
21,2023-07-29,11283,11704
21,2023-07-30,11286,18297
21,2023-07-31,12023,14831
22,2023-06-01,11836,23384
22,2023-06-02,12229,21049
22,2023-06-03,12481,15439
22,2023-06-04,12499,21721
22,2023-06-05,12479,21593
22,2023-06-06,12532,20351
22,2023-06-07,12520,14906
22,2023-06-08,12303,21875
22,2023-06-09,12380,23855
22,2023-06-10,11674,17670
22,2023-06-11,11850,23654
22,2023-06-12,12381,19252
22,2023-06-13,12235,22212
22,2023-06-14,12397,19784
22,2023-06-15,12405,18657
22,2023-06-16,11685,14682
22,2023-06-17,12118,21571
22,2023-06-18,11917,19429
22,2023-06-19,12382,23934
22,2023-06-20,12165,24287
22,2023-06-21,12549,25072
22,2023-06-22,12329,18279
22,2023-06-23,12548,16986
22,2023-06-24,11852,13719
22,2023-06-25,11770,17663
22,2023-06-26,11714,21186
22,2023-06-27,12643,14471
22,2023-06-28,12197,20765
22,2023-06-29,12190,19416
22,2023-06-30,11923,18796
22,2023-07-01,12228,18369
22,2023-07-02,12688,20472
22,2023-07-03,11841,16462
22,2023-07-04,12052,18150
22,2023-07-05,12478,19714
22,2023-07-06,11961,16275
22,2023-07-07,11635,19813
22,2023-07-08,12363,20235
22,2023-07-09,12250,18380
22,2023-07-10,12589,14784
22,2023-07-11,12162,13085
22,2023-07-12,11817,20353
22,2023-07-13,12488,23287
22,2023-07-14,11939,19794
22,2023-07-15,11752,21394
22,2023-07-16,12023,17932
22,2023-07-17,11732,18448
22,2023-07-18,11947,23454
22,2023-07-19,12004,12746
22,2023-07-20,12454,20288
22,2023-07-21,11752,17908
22,2023-07-22,12300,24546
22,2023-07-23,12568,19682
22,2023-07-24,12296,18173
22,2023-07-25,12648,13430
22,2023-07-26,11851,13166
22,2023-07-27,12403,21794
22,2023-07-28,11893,17032
22,2023-07-29,12086,13738
22,2023-07-30,12640,15651
22,2023-07-31,12165,20870
23,2023-06-01,12257,16590
23,2023-06-02,12221,14553
23,2023-06-03,13081,18654
23,2023-06-04,12810,18518
23,2023-06-05,12883,22243
23,2023-06-06,12233,22338
23,2023-06-07,13192,15178
23,2023-06-08,12900,16684
23,2023-06-09,12189,19008
23,2023-06-10,12305,20473
23,2023-06-11,12436,18816
23,2023-06-12,12413,12862
23,2023-06-13,12509,17864
23,2023-06-14,12233,17110
23,2023-06-15,13224,15285
23,2023-06-16,13043,21866
23,2023-06-17,13209,19379
23,2023-06-18,13168,16830
23,2023-06-19,12775,16700
23,2023-06-20,12421,20331
23,2023-06-21,13168,18943
23,2023-06-22,12332,22070
23,2023-06-23,12504,19743
23,2023-06-24,12824,15282
23,2023-06-25,12914,18423
23,2023-06-26,12901,17420
23,2023-06-27,12323,23333
23,2023-06-28,12712,25253
23,2023-06-29,12323,21713
23,2023-06-30,13178,15409
23,2023-07-01,13302,15350
23,2023-07-02,13301,17243
23,2023-07-03,12605,19818
23,2023-07-04,12640,14359
23,2023-07-05,13185,13847
23,2023-07-06,13067,17796
23,2023-07-07,12753,13726
23,2023-07-08,13230,18992
23,2023-07-09,12291,13434
23,2023-07-10,12953,17852
23,2023-07-11,12874,20652
23,2023-07-12,12379,20664
23,2023-07-13,12472,14159
23,2023-07-14,12964,13516
23,2023-07-15,12841,24593
23,2023-07-16,12680,14628
23,2023-07-17,13203,22806
23,2023-07-18,12728,22079
23,2023-07-19,12178,23408
23,2023-07-20,12494,20666
23,2023-07-21,12823,24784
23,2023-07-22,12598,20203
23,2023-07-23,12202,23493
23,2023-07-24,12500,12978
23,2023-07-25,12188,12291
23,2023-07-26,13259,25501
23,2023-07-27,12939,13894
23,2023-07-28,12982,23921
23,2023-07-29,12518,22788
23,2023-07-30,13139,20921
23,2023-07-31,12482,16446
24,2023-06-01,13017,18635
24,2023-06-02,13258,25699
24,2023-06-03,12759,19842
24,2023-06-04,13400,20855
24,2023-06-05,13229,22571
24,2023-06-06,13407,22409
24,2023-06-07,13623,20269
24,2023-06-08,13610,18321
24,2023-06-09,13081,16428
24,2023-06-10,13047,19563
24,2023-06-11,12781,19076
24,2023-06-12,12946,20704
24,2023-06-13,13185,23075
24,2023-06-14,13644,24537
24,2023-06-15,13616,26002
24,2023-06-16,13827,15127
24,2023-06-17,12691,17165
24,2023-06-18,13247,24872
24,2023-06-19,13776,26782
24,2023-06-20,12840,22945
24,2023-06-21,12935,14332
24,2023-06-22,13345,21869
24,2023-06-23,13321,24879
24,2023-06-24,13817,21982
24,2023-06-25,13214,17687
24,2023-06-26,12661,19233
24,2023-06-27,12924,23902
24,2023-06-28,13509,13624
24,2023-06-29,12679,14826
24,2023-06-30,13808,22230
24,2023-07-01,12971,13628
24,2023-07-02,13471,23655
24,2023-07-03,13512,21450
24,2023-07-04,12944,24102
24,2023-07-05,12970,13131
24,2023-07-06,13314,17473
24,2023-07-07,12936,13611
24,2023-07-08,13498,21711
24,2023-07-09,13542,20902
24,2023-07-10,13100,16210
24,2023-07-11,13787,25001
24,2023-07-12,13449,22202
24,2023-07-13,13457,23966
24,2023-07-14,12975,16100
24,2023-07-15,13818,26077
24,2023-07-16,13715,17658
24,2023-07-17,13138,23964
24,2023-07-18,12816,20117
24,2023-07-19,13470,17155
24,2023-07-20,13159,25736
24,2023-07-21,13302,15110
24,2023-07-22,12932,24352
24,2023-07-23,12979,23971
24,2023-07-24,13583,15600
24,2023-07-25,12989,15682
24,2023-07-26,12982,15959
24,2023-07-27,12855,13439
24,2023-07-28,13501,19225
24,2023-07-29,13728,21739
24,2023-07-30,13253,24057
24,2023-07-31,13384,23240
25,2023-06-01,13777,15904
25,2023-06-02,13516,16742
25,2023-06-03,13894,23554
25,2023-06-04,13931,15541
25,2023-06-05,13473,19177
25,2023-06-06,13459,23165
25,2023-06-07,14247,20310
25,2023-06-08,13678,21371
25,2023-06-09,13405,22704
25,2023-06-10,14237,25962
25,2023-06-11,13325,20268
25,2023-06-12,14407,22328
25,2023-06-13,13768,22384
25,2023-06-14,14008,17081
25,2023-06-15,13797,18074
25,2023-06-16,13581,14622
25,2023-06-17,13587,13597
25,2023-06-18,14223,18848
25,2023-06-19,13290,14671
25,2023-06-20,14378,15534
25,2023-06-21,13819,22889
25,2023-06-22,13437,15138
25,2023-06-23,13758,27296
25,2023-06-24,14084,17449
25,2023-06-25,13878,20294
25,2023-06-26,14262,26654
25,2023-06-27,14458,16981
25,2023-06-28,13691,20036
25,2023-06-29,13409,15558
25,2023-06-30,13433,15832
25,2023-07-01,13755,18433
25,2023-07-02,13666,17527
25,2023-07-03,13368,19856
25,2023-07-04,13967,16463
25,2023-07-05,13603,15928
25,2023-07-06,13380,18008
25,2023-07-07,13697,25930
25,2023-07-08,14258,22936
25,2023-07-09,13762,16027
25,2023-07-10,14431,15402
25,2023-07-11,13855,19950
25,2023-07-12,13847,26815
25,2023-07-13,13926,18673
25,2023-07-14,13982,21798
25,2023-07-15,13511,17796
25,2023-07-16,13711,16183
25,2023-07-17,14324,22543
25,2023-07-18,13232,13243
25,2023-07-19,14081,27774
25,2023-07-20,13711,19536
25,2023-07-21,14219,16849
25,2023-07-22,14080,21377
25,2023-07-23,14046,26962
25,2023-07-24,13771,21754
25,2023-07-25,13462,18565
25,2023-07-26,13181,24583
25,2023-07-27,13284,26444
25,2023-07-28,14164,22569
25,2023-07-29,13698,25986
25,2023-07-30,13709,14346
25,2023-07-31,13840,24432
26,2023-06-01,14421,24079
26,2023-06-02,14133,25750
26,2023-06-03,14341,28225
26,2023-06-04,13787,26493
26,2023-06-05,13699,21184
26,2023-06-06,14034,26949
26,2023-06-07,13850,21114
26,2023-06-08,14788,16400
26,2023-06-09,14091,21109
26,2023-06-10,14090,27594
26,2023-06-11,14322,21903
26,2023-06-12,13768,17826
26,2023-06-13,14576,16142
26,2023-06-14,14492,21728
26,2023-06-15,14166,24481
26,2023-06-16,13765,14102
26,2023-06-17,14551,15645
26,2023-06-18,13841,18874
26,2023-06-19,14790,19432
26,2023-06-20,14121,25923
26,2023-06-21,14900,16440
26,2023-06-22,14172,14522
26,2023-06-23,14313,21051
26,2023-06-24,13936,24370
26,2023-06-25,14220,15484
26,2023-06-26,13863,16920
26,2023-06-27,14658,17913
26,2023-06-28,14027,22429
26,2023-06-29,14458,28349
26,2023-06-30,13927,21128
26,2023-07-01,14701,26756
26,2023-07-02,14050,17843
26,2023-07-03,14918,25105
26,2023-07-04,13966,25114
26,2023-07-05,14990,24368
26,2023-07-06,14502,20668
26,2023-07-07,14824,23883
26,2023-07-08,14437,24300
26,2023-07-09,13970,18991
26,2023-07-10,14119,26380
26,2023-07-11,14850,19945
26,2023-07-12,14594,22024
26,2023-07-13,14545,16435
26,2023-07-14,14677,29281
26,2023-07-15,15023,24806
26,2023-07-16,14742,24350
26,2023-07-17,13924,27725
26,2023-07-18,14682,25261
26,2023-07-19,14759,22848
26,2023-07-20,13983,24610
26,2023-07-21,13785,16694
26,2023-07-22,14807,27340
26,2023-07-23,14594,22733
26,2023-07-24,14962,26973
26,2023-07-25,14484,23401
26,2023-07-26,14937,29570
26,2023-07-27,14555,26629
26,2023-07-28,14448,14860
26,2023-07-29,14774,27245
26,2023-07-30,13768,26666
26,2023-07-31,13887,25347
27,2023-06-01,15186,28938
27,2023-06-02,14560,26992
27,2023-06-03,15105,24775
27,2023-06-04,15385,18355
27,2023-06-05,15393,21874
27,2023-06-06,15116,29124
27,2023-06-07,14943,21981
27,2023-06-08,15337,27828
27,2023-06-09,14906,20175
27,2023-06-10,14402,22319
27,2023-06-11,14335,20548
27,2023-06-12,15420,21537
27,2023-06-13,15447,28154
27,2023-06-14,14939,20908
27,2023-06-15,15014,23854
27,2023-06-16,14498,14877
27,2023-06-17,14641,21902
27,2023-06-18,15442,25575
27,2023-06-19,15029,17525
27,2023-06-20,14309,21474
27,2023-06-21,15491,16826
27,2023-06-22,14379,24120
27,2023-06-23,14240,21314
27,2023-06-24,14414,16864
27,2023-06-25,14914,17464
27,2023-06-26,15317,23204
27,2023-06-27,14700,20894
27,2023-06-28,14483,16950
27,2023-06-29,14959,18899
27,2023-06-30,14543,28114
27,2023-07-01,14239,27632
27,2023-07-02,15519,27493
27,2023-07-03,15056,30077
27,2023-07-04,14735,17362
27,2023-07-05,14913,19322
27,2023-07-06,14945,18203
27,2023-07-07,14540,18754
27,2023-07-08,15395,21509
27,2023-07-09,14867,25648
27,2023-07-10,15512,29529
27,2023-07-11,14324,23546
27,2023-07-12,15231,15883
27,2023-07-13,14992,24338
27,2023-07-14,14721,17496
27,2023-07-15,14985,19628
27,2023-07-16,14418,26093
27,2023-07-17,14297,19215
27,2023-07-18,14952,24415
27,2023-07-19,15555,21858
27,2023-07-20,14721,18223
27,2023-07-21,15139,17899
27,2023-07-22,14777,16457
27,2023-07-23,15169,21071
27,2023-07-24,14433,17843
27,2023-07-25,14966,27755
27,2023-07-26,14794,19058
27,2023-07-27,15377,30414
27,2023-07-28,14664,25066
27,2023-07-29,15106,29955
27,2023-07-30,14795,21039
27,2023-07-31,14824,24900
28,2023-06-01,16022,18510
28,2023-06-02,15871,23030
28,2023-06-03,15349,17956
28,2023-06-04,14848,18939
28,2023-06-05,15577,22093
28,2023-06-06,16112,26739
28,2023-06-07,15432,27895
28,2023-06-08,15868,18602
28,2023-06-09,15161,21971
28,2023-06-10,15140,23239
28,2023-06-11,15290,21231
28,2023-06-12,15800,26123
28,2023-06-13,15658,27494
28,2023-06-14,16073,19228
28,2023-06-15,15729,16719
28,2023-06-16,15507,30070
28,2023-06-17,15819,23356
28,2023-06-18,15712,20994
28,2023-06-19,16044,21912
28,2023-06-20,15188,29766
28,2023-06-21,15657,25663
28,2023-06-22,15867,30403
28,2023-06-23,15784,20469
28,2023-06-24,15876,30942
28,2023-06-25,16015,16888
28,2023-06-26,14877,18633
28,2023-06-27,15118,21487
28,2023-06-28,15798,30804
28,2023-06-29,15035,28830
28,2023-06-30,15753,16734
28,2023-07-01,15889,23853
28,2023-07-02,15725,28820
28,2023-07-03,15129,19993
28,2023-07-04,16151,18950
28,2023-07-05,15450,16730
28,2023-07-06,16014,29178
28,2023-07-07,14842,27566
28,2023-07-08,15582,29926
28,2023-07-09,15046,27821
28,2023-07-10,14966,19316
28,2023-07-11,15448,15810
28,2023-07-12,16144,25432
28,2023-07-13,16106,27890
28,2023-07-14,15812,17691
28,2023-07-15,16184,22245
28,2023-07-16,15063,27957
28,2023-07-17,15792,29761
28,2023-07-18,15493,29312
28,2023-07-19,14854,28441
28,2023-07-20,15795,27860
28,2023-07-21,14809,22057
28,2023-07-22,15255,16839
28,2023-07-23,14801,21805
28,2023-07-24,14869,24432
28,2023-07-25,15721,28547
28,2023-07-26,15491,26298
28,2023-07-27,15402,24567
28,2023-07-28,15357,20395
28,2023-07-29,14925,23393
28,2023-07-30,14841,17727
28,2023-07-31,16120,21015
29,2023-06-01,15914,17013
29,2023-06-02,15815,23502
29,2023-06-03,16668,22189
29,2023-06-04,15906,28930
29,2023-06-05,15927,22029
29,2023-06-06,16137,30211
29,2023-06-07,16664,21517
29,2023-06-08,15374,20755
29,2023-06-09,16468,19786
29,2023-06-10,15337,30358
29,2023-06-11,16394,17824
29,2023-06-12,16028,17083
29,2023-06-13,15830,25606
29,2023-06-14,15341,17427
29,2023-06-15,15902,28116
29,2023-06-16,16388,29460
29,2023-06-17,15879,31201
29,2023-06-18,16729,24057
29,2023-06-19,16721,18213
29,2023-06-20,15692,16771
29,2023-06-21,15353,17636
29,2023-06-22,15364,20433
29,2023-06-23,15472,25473
29,2023-06-24,15808,21863
29,2023-06-25,15619,23487
29,2023-06-26,16708,32263
29,2023-06-27,16323,20451
29,2023-06-28,15697,28655
29,2023-06-29,15608,16225
29,2023-06-30,15955,22122
29,2023-07-01,15365,25448
29,2023-07-02,15348,26882
29,2023-07-03,15966,21292
29,2023-07-04,16729,24032
29,2023-07-05,15653,20271
29,2023-07-06,16691,30702
29,2023-07-07,15841,15908
29,2023-07-08,16429,31323
29,2023-07-09,15634,27052
29,2023-07-10,16305,18790
29,2023-07-11,15679,20012
29,2023-07-12,16248,28382
29,2023-07-13,15700,28049
29,2023-07-14,16311,30425
29,2023-07-15,15776,28152
29,2023-07-16,16539,21606
29,2023-07-17,15359,22703
29,2023-07-18,16470,32024
29,2023-07-19,15389,25243
29,2023-07-20,16500,24822
29,2023-07-21,15776,16770
29,2023-07-22,15656,25922
29,2023-07-23,16683,31743
29,2023-07-24,16275,24972
29,2023-07-25,15337,16606
29,2023-07-26,15805,20955
29,2023-07-27,16418,26090
29,2023-07-28,15553,18999
29,2023-07-29,16346,28886
29,2023-07-30,16702,24219
29,2023-07-31,15616,18548
30,2023-06-01,17031,21940
30,2023-06-02,16950,22854
30,2023-06-03,16564,30826
30,2023-06-04,15957,28070
30,2023-06-05,16209,23126
30,2023-06-06,15911,18678
30,2023-06-07,16304,25449
30,2023-06-08,15984,18548
30,2023-06-09,15944,30762
30,2023-06-10,15829,30489
30,2023-06-11,16156,23952
30,2023-06-12,17156,33378
30,2023-06-13,16908,22376
30,2023-06-14,17069,21701
30,2023-06-15,16073,26550
30,2023-06-16,16639,26248
30,2023-06-17,15896,30440
30,2023-06-18,16305,24594
30,2023-06-19,16655,19901
30,2023-06-20,17102,33993
30,2023-06-21,16219,22255
30,2023-06-22,17252,18692
30,2023-06-23,16630,29175
30,2023-06-24,16064,28761
30,2023-06-25,17077,22707
30,2023-06-26,16389,22413
30,2023-06-27,16653,26285
30,2023-06-28,16204,26054
30,2023-06-29,16397,23275
30,2023-06-30,17015,26233
30,2023-07-01,16224,17880
30,2023-07-02,16446,30818
30,2023-07-03,16455,26069
30,2023-07-04,15980,18186
30,2023-07-05,16180,31806
30,2023-07-06,15933,23211
30,2023-07-07,16836,26640
30,2023-07-08,16024,26719
30,2023-07-09,16281,24774
30,2023-07-10,16666,33024
30,2023-07-11,17310,33979
30,2023-07-12,16004,16322
30,2023-07-13,15829,17786
30,2023-07-14,16919,23060
30,2023-07-15,16284,18856
30,2023-07-16,16979,19520
30,2023-07-17,17177,17933
30,2023-07-18,17086,19467
30,2023-07-19,17032,22652
30,2023-07-20,16765,18435
30,2023-07-21,16929,33065
30,2023-07-22,16564,25719
30,2023-07-23,16111,17690
30,2023-07-24,16468,21374
30,2023-07-25,17299,23298
30,2023-07-26,17069,26507
30,2023-07-27,16810,28284
30,2023-07-28,16282,20087
30,2023-07-29,16576,26772
30,2023-07-30,16758,19170
30,2023-07-31,15867,29608
31,2023-06-01,17450,28969
31,2023-06-02,17483,22360
31,2023-06-03,17146,23773
31,2023-06-04,17750,32214
31,2023-06-05,16591,29008
31,2023-06-06,17130,20180
31,2023-06-07,16956,31165
31,2023-06-08,17175,33360
31,2023-06-09,17804,23632
31,2023-06-10,17592,27552
31,2023-06-11,17126,28195
31,2023-06-12,17735,32677
31,2023-06-13,16517,16517
31,2023-06-14,17407,24091
31,2023-06-15,16380,31491
31,2023-06-16,16788,20230
31,2023-06-17,17228,31429
31,2023-06-18,16543,17886
31,2023-06-19,16444,31108
31,2023-06-20,17449,33787
31,2023-06-21,16416,24094
31,2023-06-22,17098,24132
31,2023-06-23,17074,18923
31,2023-06-24,17044,25701
31,2023-06-25,16762,23220
31,2023-06-26,17701,27885
31,2023-06-27,17023,30586
31,2023-06-28,16431,31939
31,2023-06-29,16325,17673
31,2023-06-30,17169,24435
31,2023-07-01,17065,33111
31,2023-07-02,17585,32251
31,2023-07-03,17924,29095
31,2023-07-04,17693,20239
31,2023-07-05,17202,20250
31,2023-07-06,17412,23154
31,2023-07-07,17858,27329
31,2023-07-08,17484,34812
31,2023-07-09,17528,31703
31,2023-07-10,17288,28920
31,2023-07-11,17494,25921
